12701 3 392 57 26 0 129 2650 430 103 340 32 51 4 13852 17 3 590 22 76 22 61 8 555 133 2 237 100 374 23272 5813 1 13 35 118 2 0 3 18 2 0 1 9 11 1 7 1 4 0 15 1 5 0 0 0 5 3 1 6 89 0 6 14 93 16 7 0 0 2 7
3 4925 8 1114 6 4 13 14 12 2040 3 46 9 192 8 51 227 32 18 12 2 17 5756 10 3226 3519 198 10442 80 23 7 97 4 1 39 4 22 240 45 1 0 6 7 5 2 7 26 1 33 5 0 18 56 12 23 0 7 15 110 39 29 314 1740 44 4 3 11 0 0 20
392 8 59621 106 6 3 1091 4980 2646 44 335 298 71 9 3471 63 35 13753 374 870 19 1490 24 26241 88 12 29921 19323 1404 1011 3036 30 35 46 2382 8 107 665 85 2 0 14 50 35 5 15 6 1 2 38 2 262 141 4 28 5 49 54 1742 201 6 230 4821 178 17 35 4 0 1 50
57 1114 106 1111 81 2 388 241 885 2099 126 138 105 285 530 80 1865 188 57 104 52 667 2664 447 4633 1859 347 10902 1080 1152 1155 95 37 90 237 43 187 140 1487 12 1 69 122 165 105 86 54 31 46 197 12 1044 73 28 53 20 201 1162 673 1297 94 313 3916 651 191 272 15 9 11 73
26 6 6 81 34554 21 827 227 443 554 13008 66 11520 12 507 632 0 14 14 11 29858 1 7 13 7167 7 43 62 19658 939 9 3 65 18 294 6 2 4 107 387 0 337 52 177 35 1503 13 358 1 73 18 0 0 2 1 640 5 3 1 988 6 4 48 1706 127 8 0 2 13 77
0 4 3 2 21 5170 1109 10 38 102 24 3 156 2 5 2004 0 0 0 0 13 0 3 1 70 1 1 8 31 12 0 1 1906 1 4 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 4 0 0 2 1 0 0 0 0 0 1
129 13 1091 388 827 1109 87403 7677 36071 797 29673 531 31117 107 2909 17818 14 491 138 132 2265 371 26 1062 1441 27 1254 610 5238 2773 483 43 2677 72 932 24 5 25 99 165 1 798 170 779 85 1143 66 271 4 385 36 7 4 19 9 366 14 13 45 1243 4 20 194 1731 435 30 0 21 30 250
2650 14 4980 241 227 10 7677 90382 12900 386 18249 286 588 24 20890 367 56 2262 148 233 110 2813 46 7116 7115 12 3500 2817 49566 10763 18550 34 142 651 2480 19 19 90 105 73 0 207 85 168 25 410 14 105 0 115 13 84 9 2 7 142 78 11 266 784 3 36 663 1079 181 112 1 7 18 58
430 12 2646 885 443 38 36071 12900 81110 1649 24139 1068 3346 126 27511 921 19 1803 280 342 667 622 58 2972 2943 46 2103 957 5191 2611 2870 46 1552 62 893 59 8 54 299 177 1 1203 415 1425 199 1378 188 377 13 871 72 35 6 46 21 393 31 38 148 3145 19 60 309 3342 775 158 4 61 47 411
103 2040 44 2099 554 102 797 386 1649 18310 257 163 1344 373 845 2999 4 64 45 30 86 19 7992 48 17374 2585 155 5474 1368 2153 357 132 145 214 521 6 3 47 99 6 0 59 35 92 25 66 34 17 60 75 3 10 12 13 8 18 27 6 18 268 23 100 299 363 63 20 24 5 3 34
340 3 335 126 13008 24 29673 18249 24139 257 148918 414 15787 58 11444 675 8 168 104 86 13844 133 18 317 1429 23 536 464 26289 7002 223 32 206 65 2351 10 8 8 170 739 1 1145 188 553 69 2996 33 691 3 260 51 6 1 3 5 1219 11 10 12 1756 7 11 143 3536 380 33 0 22 24 202
32 46 298 138 66 3 531 286 1068 163 414 63098 789 4147 989 42 3 584 10477 3971 185 133 35 440 177 1078 7395 2995 275 695 189 1030 784 15 10375 1 28 11 325 3 0 21 15 37 42 19 970 5 1780 12 1 5 12 128 38 6 5 16 16 121 532 684 725 130 14 7 446 4 1 25
51 9 71 105 11520 156 31117 588 3346 1344 15787 789 124362 135 3164 12306 2 59 223 99 44977 14 15 67 2078 50 496 451 6377 3454 43 59 631 10 1621 6 4 3 81 300 0 483 57 280 31 1219 24 283 4 118 21 4 3 18 5 489 1 5 1 813 6 9 60 1365 167 11 4 7 10 88
4 192 9 285 12 2 107 24 126 373 58 4147 135 32008 114 21 0 3 101 5 35 2 177 5 146 9848 267 5448 33 81 8 2064 125 1 288 0 40 5 1136 0 0 8 5 11 42 3 1702 3 3270 18 3 0 3 122 23 2 1 28 2 39 768 561 712 33 4 3 605 1 0 18
13852 8 3471 530 507 5 2909 20890 27511 845 11444 989 3164 114 65431 203 14 3514 427 602 819 640 37 3755 1149 40 2678 1233 3430 17256 9317 56 419 77 1592 30 7 34 154 45 2 276 159 377 69 269 36 85 5 267 18 20 7 7 6 82 41 10 122 1191 12 37 228 1254 255 132 1 16 11 126
17 51 63 80 632 2004 17818 367 921 2999 675 42 12306 21 203 17874 0 34 9 4 754 13 70 61 2119 73 73 280 805 423 25 5 1057 26 98 0 2 4 10 8 0 20 8 24 2 50 1 7 5 7 0 0 0 0 1 13 4 0 3 55 0 4 23 72 16 2 2 1 0 4
3 227 35 1865 0 0 14 56 19 4 8 3 2 0 14 0 36349 54 7 13 0 7760 8734 23078 6399 0 37 5600 1959 38 309 1 0 12 86 20 7 101 357 0 0 11 68 41 23 10 4 1 0 87 2 5593 34 2 17 0 1624 838 7416 1377 1 43 1503 887 66 551 0 1 17 45
590 32 13753 188 14 0 491 2262 1803 64 168 584 59 3 3514 34 54 19444 966 11812 6 1674 39 11904 207 8 11092 8855 747 2619 7885 9 15 139 4645 1 15 258 50 0 0 4 17 9 5 0 5 0 6 12 0 58 74 9 25 0 59 9 195 99 5 208 1245 75 5 17 2 0 2 28
22 18 374 57 14 0 138 148 280 45 104 10477 223 101 427 9 7 966 8690 10824 53 114 11 323 48 336 8200 2264 96 303 274 245 118 13 2618 0 14 20 66 0 0 6 5 7 10 2 244 0 333 5 0 1 13 104 93 0 4 6 16 49 251 688 851 34 5 2 204 0 0 11
76 12 870 104 11 0 132 233 342 30 86 3971 99 5 602 4 13 11812 10824 16132 29 299 16 795 70 59 9431 2801 124 652 957 22 31 36 5399 0 10 97 36 0 0 1 10 2 5 0 15 1 15 1 1 13 50 35 61 0 8 7 21 35 51 384 884 34 1 6 17 0 1 18
22 2 19 52 29858 13 2265 110 667 86 13844 185 44977 35 819 754 0 6 53 29 15654 1 2 7 3497 6 103 97 9305 994 10 11 91 7 415 1 3 4 30 236 0 365 53 166 12 929 9 206 1 86 13 2 1 3 0 410 1 0 0 518 2 5 24 994 100 4 2 6 10 65
61 17 1490 667 1 0 371 2813 622 19 133 133 14 2 640 13 7760 1674 114 299 1 107100 309 45336 1421 4 415 1746 8540 772 38223 2 10 307 10154 124 6 105 306 3 0 19 317 168 35 45 16 9 1 433 7 2171 74 12 29 5 3179 437 1963 3080 6 53 292 2738 369 2030 0 2 74 173
8 5756 24 2664 7 3 26 46 58 7992 18 35 15 177 37 70 8734 39 11 16 2 309 23691 704 16812 1582 64 9343 782 175 79 53 5 21 78 14 22 126 196 3 0 29 42 36 17 21 29 4 26 46 3 767 21 2 5 5 319 948 1085 657 11 69 1792 617 63 174 8 3 5 40
555 10 26241 447 13 1 1062 7116 2972 48 317 440 67 5 3755 61 23078 11904 323 795 7 45336 704 140933 1622 2 2944 18939 9866 1461 14542 7 38 149 13302 26 6 310 187 3 0 11 121 53 22 19 11 3 1 89 3 8142 69 11 11 3 1810 678 15460 1518 3 72 3561 1114 89 625 2 0 18 73
133 3226 88 4633 7167 70 1441 7115 2943 17374 1429 177 2078 146 1149 2119 6399 207 48 70 3497 1421 16812 1622 88622 1379 272 11514 23414 3355 1020 73 163 410 871 216 28 252 1036 298 0 1367 838 1788 263 1479 251 351 19 1489 74 677 99 92 64 504 954 220 900 5952 27 275 1697 6806 1550 1512 10 80 118 785
2 3519 12 1859 7 1 27 12 46 2585 23 1078 50 9848 40 73 0 8 336 59 6 4 1582 2 1379 14556 931 9291 37 36 2 835 37 1 132 0 41 10 1037 3 0 5 3 5 22 9 622 4 1132 5 3 4 17 136 110 2 4 12 1 33 673 946 1593 24 1 6 332 1 0 24
237 198 29921 347 43 1 1254 3500 2103 155 536 7395 496 267 2678 73 37 11092 8200 9431 103 415 64 2944 272 931 113722 30022 668 1230 2009 1250 189 43 3892 8 264 1286 403 0 0 15 67 36 97 25 869 10 1261 45 4 72 845 571 1011 5 27 112 178 279 1208 5201 10796 109 12 72 663 0 3 162
100 10442 19323 10902 62 8 610 2817 957 5474 464 2995 451 5448 1233 280 5600 8855 2264 2801 97 1746 9343 18939 11514 9291 30022 207537 5005 919 1061 2581 153 80 6861 22 1085 5200 2366 3 0 64 322 191 235 107 1226 13 1685 180 21 3984 2055 874 1940 9 493 1508 13133 1744 2126 11791 59889 984 100 265 1074 6 7 521
374 80 1404 1080 19658 31 5238 49566 5191 1368 26289 275 6377 33 3430 805 1959 747 96 124 9305 8540 782 9866 23414 37 668 5005 136188 10341 22555 23 191 2172 4448 301 16 151 535 582 2 1010 1215 1179 212 2641 178 597 8 1600 65 351 68 69 57 915 579 172 765 5614 25 143 882 7168 1459 2427 9 68 91 536
23272 23 1011 1152 939 12 2773 10763 2611 2153 7002 695 3454 81 17256 423 38 2619 303 652 994 772 175 1461 3355 36 1230 919 10341 94198 7717 36 1136 9848 4156 74 5 45 344 55 0 345 307 415 111 472 49 109 8 438 18 54 17 14 7 126 99 28 94 2264 7 35 166 2678 446 475 3 21 48 261
5813 7 3036 1155 9 0 483 18550 2870 357 223 189 43 8 9317 25 309 7885 274 957 10 38223 79 14542 1020 2 2009 1061 22555 7717 71633 11 32 644 9202 45 1 61 392 1 1 24 110 71 20 26 14 8 0 118 2 726 18 2 8 3 1539 113 588 2441 1 36 193 2650 205 578 2 3 40 98
1 97 30 95 3 1 43 34 46 132 32 1030 59 2064 56 5 1 9 245 22 11 2 53 7 73 835 1250 2581 23 36 11 300 24 0 167 0 14 6 165 0 0 4 0 2 13 4 400 0 782 6 0 0 10 82 52 2 0 12 2 19 335 521 700 6 1 3 263 0 0 10
13 4 35 37 65 1906 2677 142 1552 145 206 784 631 125 419 1057 0 15 118 31 91 10 5 38 163 37 189 153 191 1136 32 24 6887 0 589 1 0 2 4 2 0 22 15 25 8 26 2 7 5 24 2 1 0 1 0 11 1 0 2 93 1 12 10 80 15 8 1 2 2 6
35 1 46 90 18 1 72 651 62 214 65 15 10 1 77 26 12 139 13 36 7 307 21 149 410 1 43 80 2172 9848 644 0 0 10703 1605 12 2 10 26 0 0 17 34 33 6 29 6 11 1 54 0 10 2 1 2 5 15 6 26 206 2 2 13 266 56 109 1 1 3 23
118 39 2382 237 294 4 932 2480 893 521 2351 10375 1621 288 1592 98 86 4645 2618 5399 415 10154 78 13302 871 132 3892 6861 4448 4156 9202 167 589 1605 36464 32 19 90 74 21 0 120 109 163 27 178 47 44 33 144 8 50 35 20 30 46 71 18 155 567 45 154 701 658 135 173 25 5 8 64
2 4 8 43 6 0 24 19 59 6 10 1 6 0 30 0 20 1 0 0 1 124 14 26 216 0 8 22 301 74 45 0 1 12 32 16430 3 111 78 22 1 141 4417 675 24 665 102 102 2 13643 10 17 288 143 331 63 134 4 219 494 3 410 162 1330 15580 6319 7 16 175 289
0 22 107 187 2 0 5 19 8 3 8 28 4 40 7 2 7 15 14 10 3 6 22 6 28 41 264 1085 16 5 1 14 0 2 19 3 2418 81 710 1 0 27 6 6 1351 9 97 19 311 4 72 82 254 42 151 2 12 4065 18 2770 2001 1185 11373 78 7 16 39 2 0 49
3 240 665 140 4 0 25 90 54 47 8 11 3 5 34 4 101 258 20 97 4 105 126 310 252 10 1286 5200 151 45 61 6 2 10 90 111 81 51301 66 7 0 669 6751 3004 16 1351 188 47 3 2034 15 83 10867 338 1235 25 742 18 19506 522 16 24141 18120 3996 451 1152 12 17 31 1771
18 45 85 1487 107 0 99 105 299 99 170 325 81 1136 154 10 357 50 66 36 30 306 196 187 1036 1037 403 2366 535 344 392 165 4 26 74 78 710 66 1351 51 4 117 182 284 1602 114 182 52 330 387 78 1796 85 54 76 38 358 860 232 5417 700 371 6794 1112 377 610 72 23 31 154
2 1 2 12 387 0 165 73 177 6 739 3 300 0 45 8 0 0 0 0 236 3 3 3 298 3 0 3 582 55 1 0 2 0 21 22 1 7 51 41415 8 583 131 238 180 13660 68 8108 1 218 730 0 1 23 9 42093 3 3 6 7709 6 26 41 14793 543 7 5 17 22 174
0 0 0 1 0 0 1 0 1 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 1 0 0 4 8 5061 2392 1 277 26 10 2 19 1 1 1826 0 0 0 0 7 0 3 0 56 3 1 8 19 2 0 0 2527 0 1
1 6 14 69 337 0 798 207 1203 59 1145 21 483 8 276 20 11 4 6 1 365 19 29 11 1367 5 15 64 1010 345 24 4 22 17 120 141 27 669 117 583 2392 68754 10572 26052 359 36031 778 11942 20 4406 11318 3 135 230 99 1030 140 42 528 1178 56 538 410 9274 2721 138 36 1590 103 988
9 7 50 122 52 0 170 85 415 35 188 15 57 5 159 8 68 17 5 10 53 317 42 121 838 3 67 322 1215 307 110 0 15 34 109 4417 6 6751 182 131 1 10572 93422 17298 49 38168 540 502 21 26702 216 44 3427 520 1224 235 4707 21 11593 1204 22 3701 1851 49776 9290 23343 34 140 587 2968
11 5 35 165 177 1 779 168 1425 92 553 37 280 11 377 24 41 9 7 2 166 168 36 53 1788 5 36 191 1179 415 71 2 25 33 163 675 6 3004 284 238 277 26052 17298 62651 155 9388 1454 2407 50 20166 1021 13 1513 512 528 509 650 18 2505 920 47 2369 624 4723 2632 1394 40 2643 47 1458
1 2 5 105 35 1 85 25 199 25 69 42 31 42 69 2 23 5 10 5 12 35 17 22 263 22 97 235 212 111 20 13 8 6 27 24 1351 16 1602 180 26 359 49 155 10243 102 91 623 175 143 2323 32 32 18 40 81 6 5477 21 20084 1296 181 5377 788 290 29 28 18 33 165
7 7 15 86 1503 1 1143 410 1378 66 2996 19 1219 3 269 50 10 0 2 0 929 45 21 19 1479 9 25 107 2641 472 26 4 26 29 178 665 9 1351 114 13660 10 36031 38168 9388 102 186552 1120 17924 44 6175 891 16 390 441 285 18980 290 9 1130 1227 55 1028 745 30751 13510 412 56 297 279 3887
1 26 6 54 13 0 66 14 188 34 33 970 24 1702 36 1 4 5 244 15 9 16 29 11 251 622 869 1226 178 49 14 400 2 6 47 102 97 188 182 68 2 778 540 1454 91 1120 54684 963 3757 1997 160 11 260 9831 4094 247 147 74 493 199 2026 4939 1107 644 595 434 820 598 24 12214
4 1 1 31 358 0 271 105 377 17 691 5 283 3 85 7 1 0 0 1 206 9 4 3 351 4 10 13 597 109 8 0 7 11 44 102 19 47 52 8108 19 11942 502 2407 623 17924 963 102876 49 2744 5276 3 21 323 156 28332 14 26 24 3929 61 488 416 4236 3600 47 54 336 26 1599
0 33 2 46 1 0 4 0 13 60 3 1780 4 3270 5 5 0 6 333 15 1 1 26 1 19 1132 1261 1685 8 8 0 782 5 1 33 2 311 3 330 1 1 20 21 50 175 44 3757 49 36057 61 9 2 8 151 29 3 0 140 2 139 10343 401 2718 18 15 2 1645 34 0 143
15 5 38 197 73 1 385 115 871 75 260 12 118 18 267 7 87 12 5 1 86 433 46 89 1489 5 45 180 1600 438 118 6 24 54 144 13643 4 2034 387 218 1 4406 26702 20166 143 6175 1997 2744 61 65216 322 60 1972 876 1033 717 614 18 1654 1801 50 3153 962 4883 13849 3728 59 1796 95 2643
1 0 2 12 18 0 36 13 72 3 51 1 21 3 18 0 2 0 0 1 13 7 3 3 74 3 4 21 65 18 2 0 2 0 8 10 72 15 78 730 1826 11318 216 1021 2323 891 160 5276 9 322 12368 2 9 40 20 822 6 118 12 4198 73 56 430 1067 285 11 9 446 12 155
5 18 262 1044 0 0 7 84 35 10 6 5 4 0 20 0 5593 58 1 13 2 2171 767 8142 677 4 72 3984 351 54 726 0 1 10 50 17 82 83 1796 0 0 3 44 13 32 16 11 3 2 60 2 47952 125 24 72 3 11273 8006 22293 5669 7 111 16640 1206 72 478 1 1 11 155
0 56 141 73 0 0 4 9 6 12 1 12 3 3 7 0 34 74 13 50 1 74 21 69 99 17 845 2055 68 17 18 10 0 2 35 288 254 10867 85 1 0 135 3427 1513 32 390 260 21 8 1972 9 125 15185 725 5412 9 929 52 8972 331 27 6931 10274 790 492 4676 2 12 41 2741
0 12 4 28 2 0 19 2 46 13 3 128 18 122 7 0 2 9 104 35 3 12 2 11 92 136 571 874 69 14 2 82 1 1 20 143 42 338 54 23 0 230 520 512 18 441 9831 323 151 876 40 24 725 4986 6428 87 159 12 472 86 444 3143 1066 283 270 932 137 100 18 2159
0 23 28 53 1 0 9 7 21 8 5 38 5 23 6 1 17 25 93 61 0 29 5 11 64 110 1011 1940 57 7 8 52 0 2 30 331 151 1235 76 9 0 99 1224 528 40 285 4094 156 29 1033 20 72 5412 6428 13912 49 497 26 1257 119 305 7231 2952 288 405 2828 37 19 45 6941
5 0 5 20 640 0 366 142 393 18 1219 6 489 2 82 13 0 0 0 0 410 5 5 3 504 2 5 9 915 126 3 2 11 5 46 63 2 25 38 42093 7 1030 235 509 81 18980 247 28332 3 717 822 3 9 87 49 15109 8 6 16 1949 16 129 115 9232 1537 25 9 79 18 492
3 7 49 201 5 0 14 78 31 27 11 5 1 1 41 4 1624 59 4 8 1 3179 319 1810 954 4 27 493 579 99 1539 0 1 15 71 134 12 742 358 3 0 140 4707 650 6 290 147 14 0 614 6 11273 929 159 497 8 118354 195 42323 1087 3 350 1716 25035 536 28982 3 4 221 8640
1 15 54 1162 3 0 13 11 38 6 10 16 5 28 10 0 838 9 6 7 0 437 948 678 220 12 112 1508 172 28 113 12 0 6 18 4 4065 18 860 3 3 42 21 18 5477 9 74 26 140 18 118 8006 52 12 26 6 195 22236 668 15090 1535 221 11345 559 17 55 18 4 3 45
6 110 1742 673 1 0 45 266 148 18 12 16 1 2 122 3 7416 195 16 21 0 1963 1085 15460 900 1 178 13133 765 94 588 2 2 26 155 219 18 19506 232 6 0 528 11593 2505 21 1130 493 24 2 1654 12 22293 8972 472 1257 16 42323 668 154781 2040 10 2653 37056 10973 703 13692 8 9 147 10767
89 39 201 1297 988 4 1243 784 3145 268 1756 121 813 39 1191 55 1377 99 49 35 518 3080 657 1518 5952 33 279 1744 5614 2264 2441 19 93 206 567 494 2770 522 5417 7709 56 1178 1204 920 20084 1227 199 3929 139 1801 4198 5669 331 86 119 1949 1087 15090 2040 84523 1386 533 17760 28175 2492 2466 38 50 369 1201
0 29 6 94 6 0 4 3 19 23 7 532 6 768 12 0 1 5 251 51 2 6 11 3 27 673 1208 2126 25 7 1 335 1 2 45 3 2001 16 700 6 3 56 22 47 1296 55 2026 61 10343 50 73 7 27 444 305 16 3 1535 10 1386 13102 1530 11039 62 13 10 898 30 1 134
6 314 230 313 4 0 20 36 60 100 11 684 9 561 37 4 43 208 688 384 5 53 69 72 275 946 5201 11791 143 35 36 521 12 2 154 410 1185 24141 371 26 1 538 3701 2369 181 1028 4939 488 401 3153 56 111 6931 3143 7231 129 350 221 2653 533 1530 78473 19624 970 619 2607 702 64 38 2268
14 1740 4821 3916 48 2 194 663 309 299 143 725 60 712 228 23 1503 1245 851 884 24 292 1792 3561 1697 1593 10796 59889 882 166 193 700 10 13 701 162 11373 18120 6794 41 8 410 1851 624 5377 745 1107 416 2718 962 430 16640 10274 1066 2952 115 1716 11345 37056 17760 11039 19624 204088 5844 419 1283 1275 34 56 5071
93 44 178 651 1706 1 1731 1079 3342 363 3536 130 1365 33 1254 72 887 75 34 34 994 2738 617 1114 6806 24 109 984 7168 2678 2650 6 80 266 658 1330 78 3996 1112 14793 19 9274 49776 4723 788 30751 644 4236 18 4883 1067 1206 790 283 288 9232 25035 559 10973 28175 62 970 5844 180359 12267 23536 31 177 2140 7993
16 4 17 191 127 0 435 181 775 63 380 14 167 4 255 16 66 5 5 1 100 369 63 89 1550 1 12 100 1459 446 205 1 15 56 135 15580 7 451 377 543 2 2721 9290 2632 290 13510 595 3600 15 13849 285 72 492 270 405 1537 536 17 703 2492 13 619 419 12267 86120 8919 17 2078 8677 3641
7 3 35 272 8 0 30 112 158 20 33 7 11 3 132 2 551 17 2 6 4 2030 174 625 1512 6 72 265 2427 475 578 3 8 109 173 6319 16 1152 610 7 0 138 23343 1394 29 412 434 47 2 3728 11 478 4676 932 2828 25 28982 55 13692 2466 10 2607 1283 23536 8919 82031 5 11 1385 9356
0 11 4 15 0 0 0 1 4 24 0 446 4 605 1 2 0 2 204 17 2 0 8 2 10 332 663 1074 9 3 2 263 1 1 25 7 39 12 72 5 0 36 34 40 28 56 820 54 1645 59 9 1 2 137 37 9 3 18 8 38 898 702 1275 31 17 5 193 19 0 64
0 0 0 9 2 0 21 7 61 5 22 4 7 1 16 1 1 0 0 0 6 2 3 0 80 1 0 6 68 21 3 0 2 1 5 16 2 17 23 17 2527 1590 140 2643 18 297 598 336 34 1796 446 1 12 100 19 79 4 4 9 50 30 64 34 177 2078 11 19 9037 2 1056
2 0 1 11 13 0 30 18 47 3 24 1 10 0 11 0 17 2 0 1 10 74 5 18 118 0 3 7 91 48 40 0 2 3 8 175 0 31 31 22 0 103 587 47 33 279 24 26 0 95 12 11 41 18 45 18 221 3 147 369 1 38 56 2140 8677 1385 0 2 2657 2098
7 20 50 73 77 1 250 58 411 34 202 25 88 18 126 4 45 28 11 18 65 173 40 73 785 24 162 521 536 261 98 10 6 23 64 289 49 1771 154 174 1 988 2968 1458 165 3887 12214 1599 143 2643 155 155 2741 2159 6941 492 8640 45 10767 1201 134 2268 5071 7993 3641 9356 64 1056 2098 34358
