7261 0 301 8 4 2 99 6819 2731 4 85 65 8 3 16349 3 3 882 17 91 7 242 6 707 85 0 219 93 237 8840 5809 5 29 4 96 0 2 6 8 0 0 0 3 3 1 1 1 0 1 1 0 9 6 0 1 2 1 1 12 40 1 5 20 33 10 7 1 1 1 5
0 4832 19 1623 1 2 3 7 8 2085 5 189 2 685 8 98 165 19 4 18 1 84 5276 32 3031 2474 118 7534 61 3 6 47 0 0 12 2 2 65 33 3 0 1 7 5 5 6 33 0 32 8 1 15 53 24 16 2 6 7 29 70 14 132 288 38 12 8 31 1 2 8
301 19 63937 1044 3 13 645 1416 3009 18 62 254 16 11 1628 17 61 15642 160 472 5 1557 135 30755 126 1 29910 29907 821 904 1922 8 26 27 1925 11 78 5052 212 0 0 19 126 110 41 13 19 0 5 58 3 500 1968 27 123 1 121 202 2998 301 8 1159 10994 142 29 138 6 4 3 204
8 1623 1044 975 34 4 97 204 177 1457 57 301 15 871 116 99 1890 615 22 147 16 935 2248 890 5048 1545 1045 30985 1458 211 508 207 21 16 116 14 62 567 900 71 1 86 120 108 66 154 137 17 89 65 7 706 322 88 83 36 131 348 745 1123 63 568 3132 504 127 252 93 4 19 87
4 1 3 34 32807 16 814 870 676 468 7296 45 7606 2 348 416 0 2 7 7 42025 1 0 7 7815 0 19 19 18264 407 8 2 49 6 216 3 4 0 30 1032 4 746 529 413 142 1698 14 426 1 124 38 0 0 2 0 725 0 2 2 1773 3 3 12 1959 114 6 1 20 6 48
2 2 13 4 16 4755 6831 164 406 27 220 1 504 0 18 4016 0 23 0 2 34 4 1 24 64 0 17 5 71 14 14 0 936 1 13 0 0 0 0 2 0 6 10 11 3 7 0 2 0 4 0 1 0 0 0 4 0 0 3 38 0 0 2 28 8 1 0 2 2 6
99 3 645 97 814 6831 67095 8837 18616 280 28397 160 33116 8 1995 8951 3 1037 47 106 1675 331 11 1190 1522 3 922 138 5043 1081 784 5 570 22 390 12 3 25 40 424 5 476 576 454 79 807 14 154 2 163 24 19 19 2 5 262 5 10 41 1586 3 16 86 1480 198 27 3 13 17 85
6819 7 1416 204 870 164 8837 69072 29247 356 19732 590 571 38 23950 372 11 1037 133 125 103 2466 49 3204 3850 8 1467 441 56622 9821 16461 26 415 200 2038 22 0 124 95 244 12 435 686 491 75 586 27 102 8 252 22 70 37 14 5 148 34 20 215 2644 1 48 311 2367 334 60 5 21 45 197
2731 8 3009 177 676 406 18616 29247 50642 290 17561 215 7090 12 21338 1914 30 6680 117 622 1239 1745 39 5735 2701 3 3096 677 6555 2230 9036 5 635 34 582 25 3 101 81 183 2 317 580 501 69 426 31 76 1 262 27 58 53 9 8 89 31 16 120 2048 1 70 279 1565 307 79 0 23 23 119
4 2085 18 1457 468 27 280 356 290 9456 293 262 801 463 124 2643 17 7 12 3 179 11 7049 22 23540 1124 30 1629 2372 220 73 34 36 22 70 4 1 12 80 126 0 72 68 60 19 214 39 47 43 49 5 162 6 22 6 81 67 32 105 464 5 78 96 350 58 48 34 6 5 24
