8317.294557  12627.60571  9335.16449  11437.93693  11434.46854  11656.84106  9787.978738  8513.643374  7180.515868  12041.79854  8150.222404  10408.30491  11520.96451  9018.483759  8519.538507  11732.16667  8898.894421  10502.23108  10589.23771  11767.76651  11798.58743  7611.513044  10783.42062  8336.89025  10400.68882  14783.14946  11527.18438  12172.76955  8843.424716  9536.223393  8160.144868  6407.182683  8270.439399  9629.152816  12575.42665  8724.04172  13276.47926  10265.83979  11989.32158  10901.51737  11081.55973  9271.55968  8136.671529  6857.045068  11367.12792  8465.012316  9720.03063  11780.82287  10048.54768  8886.849561  11238.9977  8910.011584  10372.56506  10419.45252  11977.09897  11903.44855  7168.371028  10703.89431  8181.872791  10779.62167  15185.38118  11728.99475  12459.15633  7679.334973  9777.231668  7789.016675  8563.494052  9082.487578  9544.393541  11715.84832  
8272.854234  12602.13214  9279.880224  11532.03876  11397.56131  11655.29164  9704.401426  8475.651109  7132.979803  12060.35334  8124.665392  10368.39311  11400.05633  8943.701845  8469.136577  11665.32581  8860.009615  10451.59844  10476.61882  11680.237  11728.61075  7586.456407  10749.97243  8309.411419  10388.24251  14810.00728  11472.72999  12124.64457  8809.810262  9485.309061  8114.386029  6303.465113  8309.860184  9532.567268  12539.019  8671.692122  13246.91952  10220.72181  11865.20848  10835.93252  11050.23831  9218.663538  8115.11689  6860.736507  11409.60344  8468.001791  9716.410987  11692.50626  10034.9553  8845.492859  11134.28429  8877.93457  10335.57083  10373.91315  11907.17617  11824.57425  7158.327861  10647.78942  8159.221238  10759.32967  15144.36849  11695.92736  12417.06502  7663.915679  9730.64638  7765.071975  8482.170613  8978.488119  9512.603005  11690.45674  
8265.083652  12575.71102  9278.608055  11530.70724  11405.15298  11527.62515  9754.844264  8456.178262  7126.215144  11947.21676  8133.80586  10373.06795  11454.72912  8994.232303  8486.975087  11689.90347  8848.751163  10442.81317  10483.20096  11684.62541  11742.57925  7580.475843  10853.08214  8289.373182  10384.45141  14793.57251  11474.79805  12123.62401  8782.039337  9466.005822  8089.088682  6341.191168  8289.158475  9599.326323  12534.62113  8663.152702  13328.82274  10203.06252  11973.07361  10814.21024  11045.24395  9202.18563  8110.927181  6846.256469  11482.18948  8464.964361  9747.833738  11670.96047  10013.91421  8851.953032  11111.43409  8877.381556  10283.2665  10351.78835  11920.97449  11865.99864  7134.994714  10688.96613  8138.311634  10748.61295  15170.32621  11702.05646  12412.87035  7657.507665  9708.906465  7742.17715  8519.563321  8965.426999  9510.333452  11620.48993  
8287.31954  12696.03976  9265.064938  11511.94585  11404.94656  11513.09904  9747.887807  8458.707128  7127.087441  11949.42155  8125.102829  10371.28022  11419.33491  8970.646281  8464.062172  11670.56342  8855.332902  10454.80165  10518.11716  11690.40017  11765.72977  7556.988716  10779.24501  8294.09387  10355.16152  14741.37476  11474.24705  12105.90269  8773.841405  9464.369693  8082.202725  6313.286738  8368.155453  9534.651003  12486.50876  8657.495845  13258.384  10190.52205  11818.5851  10824.49102  10959.65265  9181.991018  8101.071731  6836.772147  11284.9027  8446.180379  9673.649069  11685.35876  10021.37277  8855.378424  11144.85007  8884.618242  10282.4259  10308.13763  11902.94707  11886.29836  7120.528319  10674.90109  8124.192974  10712.48273  15210.64519  11686.4856  12379.80487  7633.671792  9716.22596  7742.226918  8505.365526  8976.076159  9453.312847  11624.47189  
8258.385047  12610.71303  9257.86669  11440.77675  11392.23592  11521.30805  9669.221057  8416.027961  7119.196206  11947.09065  8104.538835  10341.50972  11384.71096  8920.522243  8436.236116  11537.84152  8822.763044  10417.38956  10503.08214  11681.168  11747.67914  7532.230992  10740.91254  8260.888997  10338.11958  14693.89113  11451.82118  12090.75208  8751.071721  9412.718223  8039.449742  6325.353735  8303.942051  9487.275369  12487.0273  8645.930054  13180.65706  10147.93789  11785.27002  10800.36341  11047.02597  9166.839879  8086.191753  6821.278177  11341.66173  8449.44084  9667.128416  11626.18432  9927.52674  8816.410873  11135.53594  8850.983918  10202.00315  10326.46863  11836.55605  11851.96833  7104.610148  10563.94093  8115.891643  10693.45168  15174.50443  11642.41503  12349.08356  7612.191304  9687.485715  7722.38641  8497.646763  9025.096569  9474.524472  11588.08427  
8278.95401  12612.35106  9224.442252  11417.49169  11417.58335  11532.92448  9683.170021  8386.263105  7095.359615  11894.05941  8098.054601  10333.09677  11344.1677  8953.104765  8473.463853  11585.0115  8842.319851  10452.66831  10463.47624  11679.8436  11683.28959  7538.33267  10747.15448  8269.413868  10286.15271  14807.43406  11424.17969  12094.36102  8732.645215  9451.994407  8047.22168  6295.863669  8287.762684  9480.367528  12465.09658  8652.258939  13237.25854  10142.1417  11750.2548  10804.50914  11064.22828  9187.874557  8071.221247  6805.73839  11299.6733  8465.055573  9621.283398  11648.42855  9988.909725  8819.131327  11115.79443  8865.230049  10218.28799  10323.75949  11826.25099  11823.50084  7126.034158  10578.72335  8108.282457  10642.78248  15080.64956  11636.92081  12354.16728  7609.721162  9715.727181  7733.442541  8475.531653  8983.520821  9442.076262  11641.9899  
8271.377203  12534.80478  9243.028337  11397.81023  11398.23522  11522.22476  9696.366504  8396.350496  7093.645291  11932.77368  8097.732483  10359.11012  11373.96966  8923.476077  8457.960112  11539.74951  8828.96015  10453.02167  10469.63401  11696.14732  11732.12103  7543.047885  10719.27783  8266.951334  10290.68309  14781.54867  11424.77227  12090.56049  8733.777705  9459.52618  8045.952277  6285.484625  8293.859363  9496.98822  12461.78351  8655.047366  13195.26866  10156.32912  11720.87545  10789.10838  10944.17763  9193.245209  8076.254188  6822.907599  11284.33025  8448.108154  9699.327323  11630.14745  9964.621207  8848.367843  11167.36896  8844.390431  10237.01588  10287.14022  11817.61107  11831.80772  7117.048046  10646.26272  8110.677959  10655.89623  15127.08937  11654.62124  12356.30116  7591.969021  9710.47916  7728.462263  8493.766253  8992.738365  9492.163994  11616.50198  
8284.652544  12570.88119  9223.424621  11448.38701  11388.70203  11492.25159  9677.003458  8392.337687  7105.745889  11993.54735  8090.504426  10344.15192  11374.0077  8942.475727  8444.580727  11616.8224  8831.505452  10440.13124  10507.77839  11671.28308  11723.64647  7542.041565  10698.51377  8269.302986  10286.91844  14645.94828  11408.3858  12073.40497  8723.398569  9435.500049  8048.671434  6308.324805  8295.556185  9478.153154  12468.18401  8657.895961  13243.2559  10146.46439  11793.43878  10794.39408  11055.50594  9166.28017  8062.3518  6819.053994  11217.44616  8452.714389  9704.2795  11669.18398  9968.807053  8834.455131  11110.77996  8870.207315  10258.29531  10322.13571  11841.2784  11835.10409  7118.423151  10621.34776  8121.274454  10646.53467  15080.65069  11637.61719  12349.69476  7573.314772  9688.120342  7732.49515  8466.612604  8997.842759  9471.97016  11613.98468  
8240.768789  12653.05014  9224.904628  11487.85823  11356.14901  11446.91552  9669.508315  8400.201412  7080.931921  11876.16466  8082.97667  10336.29625  11361.19991  8985.346962  8439.716349  11581.51174  8828.6807  10439.41144  10446.05861  11652.78432  11734.49814  7546.598819  10742.39956  8270.185473  10296.29307  14716.36706  11410.4314  12073.32309  8724.661078  9420.708097  8056.912804  6285.698851  8256.30305  9524.161161  12491.29607  8646.530918  13186.6727  10133.28951  11714.76293  10791.97317  10997.43474  9168.53912  8063.567404  6824.816815  11281.26346  8434.053147  9648.977819  11658.09802  9956.976977  8806.93002  11149.81364  8845.315652  10252.87326  10303.63099  11822.70459  11850.22938  7119.927116  10604.86663  8121.291473  10671.73644  15092.44031  11653.13042  12342.50836  7573.348221  9688.972574  7733.562829  8464.1676  8963.003103  9397.823196  11646.23493  
8245.545385  12610.62995  9215.899888  11444.37394  11381.86283  11405.61485  9679.36412  8390.129223  7108.382876  11877.8462  8089.679501  10314.85136  11355.1325  8947.457477  8428.200872  11611.33916  8819.906809  10443.10868  10457.74054  11645.79484  11757.13684  7564.918791  10747.96644  8277.423954  10265.81788  14694.5291  11413.39853  12038.32544  8726.575595  9446.097506  8087.25467  6271.309095  8256.77028  9563.715688  12491.42115  8660.981642  13278.38016  10133.55427  11744.19168  10788.70678  11004.55703  9134.420255  8053.366817  6814.820016  11238.93134  8419.437876  9643.248973  11630.00995  9923.237338  8805.855004  11054.21075  8856.055288  10256.40497  10311.11061  11841.75034  11869.58542  7125.9785  10612.65793  8134.462269  10645.66202  15003.94606  11632.38887  12334.48183  7567.481186  9666.364863  7746.783119  8467.731184  9004.449431  9461.727987  11632.03491  
