10125 0 242 33 22 1 40 2244 350 33 179 10 12 4 11164 8 2 647 27 189 24 215 1 712 37 0 263 162 141 12993 7954 1 10 76 118 3 0 6 12 1 0 3 19 11 7 7 2 0 0 8 3 4 2 0 1 0 12 1 14 80 0 13 33 140 19 19 0 0 3 14
0 2328 19 1158 4 2 10 4 5 1434 2 59 11 528 4 24 38 10 7 24 1 5 4110 19 2516 1836 179 13244 46 15 3 7 2 1 45 0 2 31 40 1 0 0 2 1 0 1 18 1 71 0 0 2 27 8 12 4 1 1 13 4 51 233 568 9 1 2 30 0 0 8
242 19 52831 371 15 1 348 778 1994 24 151 138 40 99 1619 6 43 20602 215 1568 16 1984 11 22775 95 25 25728 28252 742 661 1606 44 27 50 1793 16 78 3788 189 4 0 11 173 75 130 10 33 1 40 59 4 234 773 53 112 4 127 200 1367 259 10 1210 8393 387 55 125 31 2 6 124
33 1158 371 909 32 1 65 206 131 941 67 96 49 838 176 44 1301 295 66 219 21 790 1118 699 6973 1258 1271 21205 2354 407 339 8 11 119 270 8 72 293 666 10 0 10 94 43 109 34 37 5 111 52 4 339 116 44 47 5 166 973 301 628 175 719 3210 546 119 114 17 3 10 57
22 4 15 32 40953 21 1194 449 814 693 8529 56 14611 14 538 2890 0 9 19 15 31690 20 9 23 6042 6 60 67 19864 1052 74 2 77 153 491 2 1 3 30 962 1 184 259 181 69 2140 27 919 3 92 39 2 3 5 1 993 1 1 2 1244 4 11 9 1685 105 7 0 17 7 79
1 2 1 1 21 5230 2363 10 36 42 8 2 56 0 18 2111 0 0 0 0 12 2 2 3 52 0 2 3 11 13 3 0 5360 1 5 0 0 0 1 0 0 1 5 2 0 4 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0 0 0 6 0 0 0 0 0 0
40 10 348 65 1194 2363 90022 5164 27282 365 30189 502 32311 87 3792 9953 0 163 172 119 1762 202 9 685 916 12 584 351 3059 3520 601 64 10629 87 1460 8 0 6 43 280 0 110 240 171 38 804 15 295 3 105 11 6 3 6 5 282 7 7 15 659 1 25 53 1073 140 35 3 10 9 101
2244 4 778 206 449 10 5164 64078 18856 432 23187 327 478 74 19072 241 1 208 100 97 171 1208 13 2243 3147 6 401 374 48494 7649 15034 43 238 1566 2843 25 0 15 140 158 0 186 555 406 128 578 57 156 7 242 13 17 6 29 5 143 36 11 76 1554 2 61 92 2807 387 109 9 29 37 274
350 5 1994 131 814 36 27282 18856 63903 277 18579 362 5116 74 20583 784 2 1519 156 674 671 939 8 3686 1657 6 1248 635 4557 1970 4759 31 2431 193 701 20 3 44 92 161 0 172 671 388 109 605 47 143 9 228 10 20 14 12 8 157 40 7 65 1499 4 67 198 2563 387 89 3 35 30 217
33 1434 24 941 693 42 365 432 277 14375 336 83 579 698 249 1799 30 25 15 27 223 40 5502 80 23849 773 104 5003 1547 695 249 9 91 316 269 5 4 59 157 52 0 9 70 31 87 88 23 49 55 44 7 15 19 17 6 45 17 22 29 415 26 103 325 528 64 29 10 4 6 38
179 2 151 67 8529 8 30189 23187 18579 336 148070 374 9165 80 7271 449 0 81 121 80 13512 150 3 323 1020 10 380 303 18087 10278 643 45 133 497 3837 12 4 15 73 2052 0 461 656 571 127 5844 58 1852 8 275 81 5 2 15 4 2239 8 4 7 2512 5 30 62 4088 298 32 2 34 17 269
10 59 138 96 56 2 502 327 362 83 374 51582 489 6543 707 32 0 404 10714 2249 85 85 29 339 197 247 6013 2047 237 1320 99 1054 438 4 11336 1 20 23 45 13 0 5 39 18 17 25 238 7 998 12 2 2 16 74 24 6 5 5 29 114 223 410 879 166 12 6 126 3 0 17
12 11 40 49 14611 56 32311 478 5116 579 9165 489 81239 97 2580 10037 0 28 182 90 22734 23 8 51 1139 12 443 271 2172 3248 148 59 377 23 1605 0 1 10 23 702 0 151 149 169 25 1681 21 858 8 62 21 3 4 5 2 736 0 2 1 688 2 21 38 1074 71 9 1 7 1 70
4 528 99 838 14 0 87 74 74 698 80 6543 97 25987 126 27 32 24 265 23 17 10 334 26 649 4875 489 10721 80 188 17 1518 82 2 407 0 53 20 399 1 0 1 18 4 41 6 1138 3 5475 9 3 3 26 168 63 3 3 12 43 48 1641 990 2955 38 11 4 601 13 0 43
11164 4 1619 176 538 18 3792 19072 20583 249 7271 707 2580 126 51457 221 4 2437 277 922 451 951 2 3475 1042 8 1566 890 2559 15850 11076 59 575 265 1022 22 2 43 110 63 0 59 367 190 75 244 14 49 15 171 7 28 12 5 8 67 36 15 79 985 4 62 205 1693 248 102 1 14 20 109
8 24 6 44 2890 2111 9953 241 784 1799 449 32 10037 27 221 8446 0 4 11 8 1225 7 44 27 3261 24 37 165 883 316 43 2 1919 48 104 0 0 3 10 28 0 8 18 9 8 73 4 26 1 5 1 1 0 2 0 31 0 1 1 67 1 5 9 104 9 0 2 1 0 4
2 38 43 1301 0 0 0 1 2 30 0 0 0 32 4 0 27305 37 2 8 0 6714 8015 26193 3960 19 33 6921 594 1 18 0 0 0 33 1 10 59 316 1 0 3 14 4 3 3 3 0 4 12 0 5054 28 1 5 0 1239 1695 5861 276 2 25 3450 209 15 247 0 0 3 24
647 10 20602 295 9 0 163 208 1519 25 81 404 28 24 2437 4 37 19016 717 10286 10 1269 17 10193 83 7 7628 18414 343 3027 5339 16 12 253 10636 5 29 1387 124 0 0 1 41 22 31 6 8 1 19 14 2 119 410 18 63 1 131 52 501 146 5 889 3673 169 25 108 11 1 3 45
27 7 215 66 19 0 172 100 156 15 121 10714 182 265 277 11 2 717 4880 7552 26 109 8 498 62 57 5016 1405 86 519 133 122 69 16 2456 0 9 46 25 0 0 0 22 3 7 5 37 2 121 2 1 9 63 77 62 1 5 2 23 31 55 771 1082 64 1 8 75 1 0 13
189 24 1568 219 15 0 119 97 674 27 80 2249 90 23 922 8 8 10286 7552 21847 15 437 11 2074 46 22 16963 4609 131 1142 1085 15 16 83 6202 3 49 590 87 1 0 1 28 20 19 6 13 3 30 16 1 24 381 64 241 1 40 17 146 45 28 2592 3775 59 6 59 14 0 1 42
24 1 16 21 31690 12 1762 171 671 223 13512 85 22734 17 451 1225 0 10 26 15 12797 7 2 20 1171 2 63 62 4819 890 53 10 43 65 294 3 5 3 14 886 0 114 131 146 42 2017 11 837 4 56 35 1 1 1 2 941 3 1 1 920 3 9 19 1213 51 5 0 5 4 40
215 5 1984 790 20 2 202 1208 939 40 150 85 23 10 951 7 6714 1269 109 437 7 96898 291 60217 2669 1 315 3725 14862 2579 31049 1 16 361 14098 69 3 303 562 1 0 23 310 129 50 46 16 7 0 211 21 3824 325 27 110 4 8106 827 7381 3321 2 332 1255 3846 590 4586 0 3 119 344
