16735 1 431 18 63 0 242 7017 2131 59 1134 127 136 19 12350 13 7 1101 38 141 89 404 26 1004 350 5 182 299 973 16865 7883 5 58 25 265 2 7 19 18 7 1 1 62 20 6 20 2 3 2 23 1 16 5 0 1 8 5 2 10 108 1 19 45 175 30 44 0 2 7 8
1 3133 10 938 1 0 18 8 17 1081 15 555 13 671 10 11 69 41 17 32 4 61 1926 10 931 2991 302 12191 77 16 15 47 2 1 99 0 39 103 77 2 0 3 8 1 5 1 45 1 101 5 1 4 56 40 68 0 3 11 8 29 48 995 1069 28 1 5 32 0 0 14
431 10 57120 219 1 0 819 3295 2517 5 913 68 30 3 1626 8 19 14162 33 433 4 719 116 23247 109 10 14597 35484 2277 373 6258 2 19 15 1180 4 1392 4021 343 0 0 10 70 15 14 4 6 0 4 14 0 134 962 19 104 0 73 367 1288 148 36 1086 9343 269 19 94 15 1 4 134
18 938 219 1297 6 3 138 120 187 1655 80 230 36 471 102 46 310 405 23 119 26 441 1896 205 3135 1144 763 17806 1209 166 279 45 14 25 385 6 283 273 2602 17 3 26 181 56 161 28 30 11 87 70 4 259 168 31 32 10 99 190 144 1253 112 457 2296 881 113 103 32 4 12 67
63 1 1 6 24793 2 418 288 505 69 4677 42 4834 9 334 197 0 8 11 11 19946 1 1 0 5312 0 15 17 23297 342 10 0 27 3 164 1 2 0 19 906 5 58 376 74 38 856 8 202 3 69 9 0 0 7 1 493 0 4 0 1214 14 11 25 1822 79 3 0 16 1 60
0 0 0 3 2 5346 1894 15 98 22 17 1 39 3 4 2284 0 0 0 1 5 2 0 0 63 0 0 6 22 6 9 0 4244 0 1 0 0 0 1 1 0 0 3 2 0 5 0 0 0 1 0 0 0 0 0 1 1 0 1 11 0 1 0 15 2 2 0 0 0 1
242 18 819 138 418 1894 70143 6494 22794 582 33810 299 19973 55 1605 10949 0 296 79 69 1647 146 82 424 2886 20 230 161 4650 1080 738 8 4490 39 588 14 11 28 88 414 12 135 870 317 68 583 41 93 11 235 15 28 12 19 6 268 9 10 17 1645 6 42 70 2449 255 79 10 42 13 156
7017 8 3295 120 288 15 6494 74070 15373 251 18256 538 724 95 14136 111 11 638 148 166 201 2045 134 2549 4154 19 702 481 51697 10788 25832 14 406 635 2812 23 25 81 82 258 12 83 948 276 56 474 35 60 28 226 8 73 23 15 15 164 30 53 117 1489 12 59 352 2334 330 244 7 41 25 165
2131 17 2517 187 505 98 22794 15373 63798 738 23620 304 7353 63 18639 1007 6 2394 59 202 1422 852 129 2376 4179 15 602 728 7149 2579 6335 1 3641 79 574 12 31 117 128 418 22 211 1362 525 124 810 55 134 21 340 27 52 24 20 10 339 23 25 51 2805 13 78 247 3579 443 177 2 63 15 202
59 1081 5 1655 69 22 582 251 738 13580 157 403 181 501 310 1669 10 28 20 16 31 14 7352 14 25388 1027 174 4076 2172 561 331 72 85 38 266 1 16 62 233 55 7 40 243 84 159 55 60 19 89 63 5 47 12 27 7 35 35 36 35 784 14 95 266 911 88 30 38 19 4 55
1134 15 913 80 4677 17 33810 18256 23620 157 135122 797 11078 142 7264 263 0 314 201 214 18244 219 62 515 2308 36 417 355 22100 4363 656 14 247 49 2223 17 14 20 59 1966 10 189 1400 364 89 2256 55 469 25 263 32 24 13 16 9 1182 3 12 16 3021 18 36 119 5078 350 57 10 54 16 220
127 555 68 230 42 1 299 538 304 403 797 49279 756 5569 1133 45 4 898 6671 5982 240 82 426 149 384 1809 3947 1288 614 668 248 274 265 9 16187 2 42 17 64 16 6 12 108 19 72 36 1411 13 2720 34 2 5 14 314 40 21 2 32 4 194 197 614 1101 243 50 17 456 47 1 73
136 13 30 36 4834 39 19973 724 7353 181 11078 756 78351 133 2710 5220 0 61 170 183 14890 14 22 35 1242 42 268 201 4922 1307 88 22 455 6 911 5 5 0 20 946 0 69 320 97 44 819 11 315 9 52 17 3 4 9 5 544 0 2 0 1422 11 28 39 1856 77 6 1 6 5 43
19 671 3 471 9 3 55 95 63 501 142 5569 133 26813 137 8 9 15 88 23 41 19 503 13 216 7654 688 9450 114 83 43 2346 51 1 537 3 39 6 120 9 20 15 25 13 68 21 2109 8 4646 21 7 1 3 369 42 6 1 34 2 79 220 704 1417 58 40 5 794 54 0 86
12350 10 1626 102 334 4 1605 14136 18639 310 7264 1133 2710 137 78728 134 4 1923 270 413 975 660 96 1836 1535 29 704 864 3999 12878 6930 16 1984 37 1534 9 9 65 74 92 10 46 406 121 41 165 22 32 16 96 4 54 10 6 4 80 10 13 25 854 12 53 172 1143 128 96 4 17 11 72
13 11 8 46 197 2284 10949 111 1007 1669 263 45 5220 8 134 12787 0 4 2 7 298 0 52 3 3423 20 15 79 614 127 18 1 1150 3 56 0 0 4 1 10 0 5 23 13 1 21 1 2 3 9 0 2 0 0 0 3 5 2 1 41 1 2 8 82 10 1 1 1 1 2
7 69 19 310 0 0 0 11 6 10 0 4 0 9 4 0 23306 93 2 11 0 6478 9666 20172 1837 8 27 9008 419 40 129 0 0 17 160 6 10 83 172 0 0 3 30 9 3 2 1 0 2 22 0 2670 38 0 6 0 1441 808 4618 345 1 21 488 743 42 299 0 0 12 34
1101 41 14162 405 8 0 296 638 2394 28 314 898 61 15 1923 4 93 30751 780 19441 23 2335 226 13650 273 22 9317 17226 767 2282 6118 5 32 270 11726 0 724 1245 216 1 0 4 40 2 27 3 7 1 17 4 1 69 454 26 111 1 58 137 290 85 103 1605 4418 142 11 36 22 1 3 63
38 17 33 23 11 0 79 148 59 20 201 6671 170 88 270 2 2 780 2985 4843 70 33 17 115 77 72 3440 665 158 165 90 16 48 9 2998 0 12 12 32 4 0 2 29 2 12 5 143 0 179 3 1 2 9 87 26 3 0 6 3 47 68 387 466 63 2 1 94 1 0 15
141 32 433 119 11 1 69 166 202 16 214 5982 183 23 413 7 11 19441 4843 12755 46 228 35 594 72 153 9622 2587 210 496 528 5 28 45 9298 0 133 145 120 2 0 5 27 1 18 4 55 1 90 6 0 2 74 116 141 1 3 23 22 59 258 1842 2155 49 5 2 78 1 0 29
89 4 4 26 19946 5 1647 201 1422 31 18244 240 14890 41 975 298 0 23 70 46 12120 3 9 7 3980 10 89 73 14211 534 25 10 79 1 360 7 8 2 22 786 3 80 381 124 29 843 24 198 13 81 10 0 0 16 3 509 1 2 0 1232 7 21 21 1887 123 5 1 15 3 63
404 61 719 441 1 2 146 2045 852 14 219 82 14 19 660 0 6478 2335 33 228 3 108352 2322 47297 1068 31 175 3587 13426 1236 49510 0 12 339 18351 56 17 270 99 4 1 23 335 145 9 31 6 7 7 264 2 1905 195 6 30 0 1972 415 2285 1300 1 73 412 3199 601 1604 4 7 140 289
26 1926 116 1896 1 0 82 134 129 7352 62 426 22 503 96 52 9666 226 17 35 9 2322 27131 1959 9523 1375 233 17040 1529 342 614 45 18 77 414 14 71 444 795 3 1 14 129 41 91 13 52 4 99 43 2 1269 65 25 11 2 331 2552 1298 631 17 189 2598 1287 134 278 26 4 30 67
1004 10 23247 205 0 0 424 2549 2376 14 515 149 35 13 1836 3 20172 13650 115 594 7 47297 1959 168519 1198 11 1923 25673 6518 1250 17518 0 20 152 20407 18 132 2530 234 1 0 11 172 34 10 6 6 2 6 77 0 9769 265 4 27 0 3950 4830 19994 1069 1 97 13059 2327 140 1032 1 0 36 159
350 931 109 3135 5312 63 2886 4154 4179 25388 2308 384 1242 216 1535 3423 1837 273 77 72 3980 1068 9523 1198 72492 419 309 7537 21331 3345 1978 42 319 339 1406 64 74 243 997 1498 59 400 3437 1237 572 1668 181 407 98 930 59 957 94 70 60 926 700 335 749 9747 48 212 741 12887 1424 964 41 194 119 796
5 2991 10 1144 0 0 20 19 15 1027 36 1809 42 7654 29 20 8 22 72 153 10 31 1375 11 419 12295 1550 15506 61 21 18 377 14 0 228 1 41 10 349 4 2 3 17 6 20 5 473 2 1164 9 0 1 16 247 86 5 1 19 3 37 420 1870 2289 38 16 6 354 8 0 33
182 302 14597 763 15 0 230 702 602 174 417 3947 268 688 704 15 27 9317 3440 9622 89 175 233 1923 309 1550 111022 39140 1036 456 1178 377 57 22 3176 6 1769 1279 1123 6 4 13 98 18 204 13 1418 6 1920 38 18 31 1007 1127 962 4 17 188 127 255 2157 13552 19392 102 29 57 881 11 1 274
299 12191 35484 17806 17 6 161 481 728 4076 355 1288 201 9450 864 79 9008 17226 665 2587 73 3587 17040 25673 7537 15506 39140 223881 7790 688 1524 1579 50 58 11392 5 4915 10383 4896 2 9 27 301 35 209 20 1664 6 3225 59 11 3281 3153 1134 1030 5 519 6340 9641 671 2098 16876 55770 1120 51 201 1495 28 6 647
973 77 2277 1209 23297 22 4650 51697 7149 2172 22100 614 4922 114 3999 614 419 767 158 210 14211 13426 1529 6518 21331 61 1036 7790 104139 8948 24251 29 421 1632 5922 112 90 283 680 2651 44 601 5127 1385 580 3244 191 649 69 1228 79 821 118 86 76 1513 560 309 749 11326 82 226 1049 15252 1990 1694 27 214 166 779
